year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct,spread_pct_real,ref_pct,m_freq,inflation_rate,gdp_growth,unemployment_rate,euribor_ref_pct,tiene_euribor_12m,tiene_euribor_3m,spread_pred,tin_pred_dec,tedr_pred_pct
2012,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,97347.13,0.549,,2.8074,2.223,2.223,0.549,12,2.45,-3.16,25.83,0.549,1,0,0.4972458796437765,0.010462458796437764,1.051277545235485
2012,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,349935.19,1.498,,3.6232,2.066,2.066,1.498,12,2.45,-2.35,23.54,1.498,1,0,0.4920760108649522,0.019900760108649523,2.008328574402607
2012,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,88509.81,1.368,,3.4521,2.031,2.031,1.368,12,2.45,-3.05,24.56,1.368,1,0,0.5643996110926054,0.019323996110926056,1.94960675182565
2012,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1220.12,0.549,,20.9002,18.581,18.581,0.549,12,2.45,-3.16,25.83,0.549,1,0,14.558499653159132,0.15107499653159132,16.1987519671148
2012,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,79583.32,,0.858,5.2964,4.348,4.348,0.8579999999999999,3,2.45,-2.35,23.54,0.858,0,1,1.1949702683497034,0.020529702683497034,2.0670512715252665
2012,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7527.53,0.65,,8.5604,7.592,7.592,0.65,12,2.45,-3.16,25.83,0.65,1,0,4.488092967338218,0.05138092967338218,5.260836686461601
2012,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,333027.41,1.368,,3.4521,2.031,2.031,1.368,12,2.45,-3.05,24.56,1.368,1,0,0.581875641730783,0.019498756417307833,1.967396274150679
2012,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5343.1,1.837,,20.3908,16.865,16.865,1.8370000000000002,12,2.45,-2.35,23.54,1.837,1,0,14.423943424356855,0.16260943424356855,17.529307770102022
2012,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3049.62,1.061,,20.6149,17.829,17.829,1.061,12,2.45,-2.9,25.28,1.061,1,0,14.621688159352937,0.15682688159352937,16.860525214626087
2012,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,78108.49,,0.685,5.418,4.638,4.638,0.685,3,2.45,-3.05,24.56,0.685,0,1,1.23384484764241,0.0191884484764241,1.9311442332535789
2012,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3185.0,0.588,,20.8879,18.532,18.532,0.588,12,2.45,-3.16,25.83,0.588,1,0,14.54745666130785,0.1513545666130785,16.230837825253232
2012,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3041.33,0.74,,20.7012,18.223,18.223,0.74,12,2.45,-2.9,25.28,0.74,1,0,14.57264090060613,0.15312640900606128,16.43437855820946
2012,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5304.5,0.74,,20.7012,18.223,18.223,0.74,12,2.45,-2.9,25.28,0.74,1,0,14.57113697485644,0.1531113697485644,16.43264954663819
2012,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,5316.09,1.061,,8.5339,7.156,7.156,1.061,12,2.45,-2.9,25.28,1.061,1,0,5.902107500594383,0.06963107500594383,7.189684660760798
2012,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3537712.78,,0.497,2.7667,2.245,2.245,0.49699999999999994,3,2.45,-2.9,25.28,0.497,0,1,1.1985090961144116,0.016955090961144115,1.7051096522334053
2012,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22054.48,1.266,,8.5649,6.98,6.98,1.266,12,2.45,-3.05,24.56,1.266,1,0,4.522261029324477,0.05788261029324477,5.944316888828527
2012,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2404.79,1.368,,20.6634,17.563,17.563,1.368,12,2.45,-3.05,24.56,1.368,1,0,14.60927572454855,0.15977275724548548,17.200794036410173
2012,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,28706.43,1.837,,9.5647,7.332,7.332,1.8370000000000002,12,2.45,-2.35,23.54,1.837,1,0,4.463163819763571,0.06300163819763571,6.485307424075604
2012,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,395195.35,0.588,,2.9665,2.339,2.339,0.588,12,2.45,-3.16,25.83,0.588,1,0,0.502556492801281,0.01090556492801281,1.0960240595629278
2012,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,134484.1,,0.659,5.4978,4.741,4.741,0.659,3,2.45,-3.05,24.56,0.659,0,1,1.2262540361640688,0.01885254036164069,1.897126128905624
2012,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14286993.53,,0.659,3.1582,2.467,2.467,0.659,3,2.45,-3.05,24.56,0.659,0,1,1.181028988632282,0.01840028988632282,1.8513377508898587
2012,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,368602.61,0.74,,3.1036,2.32,2.32,0.74,12,2.45,-2.9,25.28,0.74,1,0,0.5373953878147643,0.012773953878147642,1.2849007923189326
2012,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11087988.76,,0.744,3.02,2.246,2.246,0.744,3,2.45,-3.05,24.56,0.744,0,1,1.1686678866688862,0.01912667886668886,1.9248881300399479
2012,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5052.96,1.678,,20.374,17.009,17.009,1.678,12,2.45,-2.35,23.54,1.678,1,0,14.424723519594954,0.16102723519594953,17.345970366336427
2012,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,194700.52,0.588,,2.9665,2.339,2.339,0.588,12,2.45,-3.16,25.83,0.588,1,0,0.49322834609399296,0.01081228346093993,1.0866026390929928
2012,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,200087.63,1.061,,3.2562,2.148,2.148,1.061,12,2.45,-2.9,25.28,1.061,1,0,0.5528388037637741,0.01613838803763774,1.6258296592740695
2012,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,281214.77,0.877,,3.2112,2.288,2.288,0.877,12,2.45,-2.9,25.28,0.877,1,0,0.5609894762328821,0.01437989476232882,1.447504915101816
2012,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9371607.43,,0.185,2.7208,2.511,2.511,0.185,3,2.45,-3.16,25.83,0.185,0,1,1.2003218202461452,0.01385321820246145,1.391728722042851
2012,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12292489.8,,0.192,2.4819,2.27,2.27,0.192,3,2.45,-3.16,25.83,0.192,0,1,1.2098735120173942,0.014018735120173943,1.4084345469815407
2012,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5899.22,1.219,,20.6229,17.678,17.678,1.219,12,2.45,-3.05,24.56,1.219,1,0,14.623857495410071,0.15842857495410073,17.04541927249741
2012,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,21235.8,,0.192,5.3843,5.098,5.098,0.192,3,2.45,-3.16,25.83,0.192,0,1,1.2056826212935805,0.013976826212935806,1.4042044562389
2012,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3676.13,0.74,,20.7012,18.223,18.223,0.74,12,2.45,-2.9,25.28,0.74,1,0,14.567287214125942,0.15307287214125942,16.428223716718414
2012,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5623.75,1.678,,20.374,17.009,17.009,1.678,12,2.45,-2.35,23.54,1.678,1,0,14.42725621007114,0.1610525621007114,17.348903057006005
2012,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,113215.41,,0.332,5.7039,5.267,5.267,0.332,3,2.45,-2.9,25.28,0.332,0,1,1.2178474052647013,0.015498474052647013,1.5578679499199888
2012,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,393017.49,0.877,,3.2112,2.288,2.288,0.877,12,2.45,-2.9,25.28,0.877,1,0,0.5665981145299144,0.014435981145299145,1.453188074535583
2012,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,79639.28,,0.332,5.7039,5.267,5.267,0.332,3,2.45,-2.9,25.28,0.332,0,1,1.218261966331518,0.01550261966331518,1.5582868060028954
2012,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13493719.18,,0.332,2.5137,2.161,2.161,0.332,3,2.45,-2.9,25.28,0.332,0,1,1.194900650303944,0.015269006503039442,1.5346852536060496
2012,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34543.81,0.877,,8.8637,7.646,7.646,0.877,12,2.45,-2.9,25.28,0.877,1,0,4.519369846653347,0.05396369846653347,5.531861314085806
2012,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,97345.16,1.498,,3.6232,2.066,2.066,1.498,12,2.45,-2.35,23.54,1.498,1,0,0.47439343418509594,0.01972393434185096,1.990322194579086
2012,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4331263.31,,0.659,3.1582,2.467,2.467,0.659,3,2.45,-3.05,24.56,0.659,0,1,1.1572063797751952,0.018162063797751954,1.8272239205199936
2012,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14843413.07,,0.246,2.3329,2.069,2.069,0.246,3,2.45,-2.9,25.28,0.246,0,1,1.1840350897272658,0.014300350897272659,1.43686258878033
2012,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22010.14,1.061,,8.5339,7.156,7.156,1.061,12,2.45,-2.9,25.28,1.061,1,0,4.505250616293064,0.05566250616293064,5.710475459096065
2012,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32299.26,1.368,,8.644,6.951,6.951,1.368,12,2.45,-3.05,24.56,1.368,1,0,4.496418665799114,0.058644186657991135,6.024642157697757
2012,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,38772.39,,0.659,5.4978,4.741,4.741,0.659,3,2.45,-3.05,24.56,0.659,0,1,1.2208157836769147,0.018798157836769146,1.8916194109414253
2012,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4262944.74,,1.048,2.9635,1.887,1.887,1.048,3,2.45,-2.35,23.54,1.048,0,1,1.144391220323536,0.02192391220323536,2.208452180467324
2012,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4509.72,1.837,,20.3908,16.865,16.865,1.8370000000000002,12,2.45,-2.35,23.54,1.837,1,0,14.423399971975904,0.16260399971975903,17.528677595215413
2012,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13632.29,1.678,,9.2392,7.192,7.192,1.678,12,2.45,-2.35,23.54,1.678,1,0,4.454357652819403,0.061323576528194035,6.307687689756469
2012,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,19870.15,1.061,,8.5339,7.156,7.156,1.061,12,2.45,-2.9,25.28,1.061,1,0,4.492917218226219,0.05553917218226219,5.697498692207836
2012,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,79947.75,,0.208,5.4271,5.124,5.124,0.208,3,2.45,-3.16,25.83,0.208,0,1,1.2111434115393778,0.014191434115393777,1.425867223871613
2012,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14002732.81,,0.497,2.7667,2.245,2.245,0.49699999999999994,3,2.45,-2.9,25.28,0.497,0,1,1.1990116459749394,0.016960116459749392,1.7056178995119575
2012,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31834.41,1.837,,9.5647,7.332,7.332,1.8370000000000002,12,2.45,-2.35,23.54,1.837,1,0,4.452631577783329,0.06289631577783329,6.474151243843584
2012,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,109198.66,,0.332,5.7039,5.267,5.267,0.332,3,2.45,-2.9,25.28,0.332,0,1,1.2170238497091457,0.015490238497091456,1.5570358654206418
2012,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,289791.25,0.65,,3.0749,2.382,2.382,0.65,12,2.45,-3.16,25.83,0.65,1,0,0.5371595896227602,0.011871595896227603,1.1936404495884512
2012,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,57847.17,,0.497,5.5867,4.989,4.989,0.49699999999999994,3,2.45,-2.9,25.28,0.497,0,1,1.2221613670963305,0.017191613670963304,1.7290319050004221
2012,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1236581.43,,0.192,2.4819,2.27,2.27,0.192,3,2.45,-3.16,25.83,0.192,0,1,1.206683984509814,0.01398683984509814,1.4052151751348774
2012,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9487932.33,,1.222,2.7913,1.544,1.544,1.222,3,2.45,-2.35,23.54,1.222,0,1,1.0938015959420697,0.0231580159594207,2.3337240508558788
2012,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,346089.29,0.65,,3.0749,2.382,2.382,0.65,12,2.45,-3.16,25.83,0.65,1,0,0.5346107766716942,0.011846107766716941,1.1910637921620948
2012,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,314741.63,0.74,,3.1036,2.32,2.32,0.74,12,2.45,-2.9,25.28,0.74,1,0,0.5288295259501935,0.012688295259501936,1.2762344331816111
2012,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22040.57,0.588,,8.4468,7.548,7.548,0.588,12,2.45,-3.16,25.83,0.588,1,0,4.163607682709449,0.047516076827094494,4.8564672428297095
2012,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,91981.83,,0.685,5.418,4.638,4.638,0.685,3,2.45,-3.05,24.56,0.685,0,1,1.2263955278234981,0.019113955278234982,1.923599500907347
2012,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,75736.57,,0.858,5.2964,4.348,4.348,0.8579999999999999,3,2.45,-2.35,23.54,0.858,0,1,1.194852530975966,0.02052852530975966,2.0669319172755385
2012,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,36578.54,,0.497,5.5867,4.989,4.989,0.49699999999999994,3,2.45,-2.9,25.28,0.497,0,1,1.2136442194121277,0.017106442194121278,1.720417105135419
2012,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,123328.98,1.266,,3.3613,2.045,2.045,1.266,12,2.45,-3.05,24.56,1.266,1,0,0.5701786861248772,0.01836178686124877,1.8517107232825625
2012,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2961.37,1.678,,20.374,17.009,17.009,1.678,12,2.45,-2.35,23.54,1.678,1,0,14.434990147300587,0.16112990147300585,17.357858868595045
2012,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1091.67,0.549,,20.9002,18.581,18.581,0.549,12,2.45,-3.16,25.83,0.549,1,0,14.558499653159132,0.15107499653159132,16.1987519671148
2012,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,81722.78,,0.744,5.6523,4.805,4.805,0.744,3,2.45,-3.05,24.56,0.744,0,1,1.232010958834612,0.01976010958834612,1.9890549327199247
2012,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3227171.52,,1.048,2.9635,1.887,1.887,1.048,3,2.45,-2.35,23.54,1.048,0,1,1.1557837434861968,0.02203783743486197,2.2200122603149186
2012,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,26032.0,1.061,,8.5339,7.156,7.156,1.061,12,2.45,-2.9,25.28,1.061,1,0,4.504064244109693,0.05565064244109693,5.7092271366046
2012,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,264302.84,0.74,,3.1036,2.32,2.32,0.74,12,2.45,-2.9,25.28,0.74,1,0,0.5214531893146068,0.01261453189314607,1.2687720998467933
2012,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2258.53,1.498,,20.4437,17.248,17.248,1.498,12,2.45,-2.35,23.54,1.498,1,0,14.449042938852166,0.15947042938852166,17.165831323866733
2012,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,357269.63,1.061,,3.2562,2.148,2.148,1.061,12,2.45,-2.9,25.28,1.061,1,0,0.5587322236978355,0.016197322236978354,1.631811013622797
2012,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2062.78,0.65,,20.8708,18.456,18.456,0.65,12,2.45,-3.16,25.83,0.65,1,0,14.557451766767747,0.15207451766767746,16.313502968091264
2012,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,283819.54,1.219,,3.3114,2.043,2.043,1.219,12,2.45,-3.05,24.56,1.219,1,0,0.5782396869731223,0.017972396869731226,1.812118335322932
2012,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32113.5,1.678,,9.2392,7.192,7.192,1.678,12,2.45,-2.35,23.54,1.678,1,0,4.4507226354756355,0.06128722635475635,6.303843097934592
2012,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,92411.04,,0.192,5.3843,5.098,5.098,0.192,3,2.45,-3.16,25.83,0.192,0,1,1.2305766516408372,0.014225766516408372,1.4293330620104294
2012,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2468817.55,,0.744,3.02,2.246,2.246,0.744,3,2.45,-3.05,24.56,0.744,0,1,1.1750504061932217,0.019190504061932217,1.9313524299221063
2012,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,247085.88,0.549,,2.8074,2.223,2.223,0.549,12,2.45,-3.16,25.83,0.549,1,0,0.5025507119252941,0.010515507119252941,1.0566336064550708
2012,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,15268.77,1.837,,9.5647,7.332,7.332,1.8370000000000002,12,2.45,-2.35,23.54,1.837,1,0,4.463778822538571,0.0630077882253857,6.485958893205823
2012,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4670894.49,,0.858,2.7743,1.891,1.891,0.8579999999999999,3,2.45,-2.35,23.54,0.858,0,1,1.1331889639132795,0.019911889639132794,2.0044343152973765
2012,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4394.55,0.588,,20.8879,18.532,18.532,0.588,12,2.45,-3.16,25.83,0.588,1,0,14.547053017146451,0.15135053017146452,16.2303745108491
2012,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,147924.68,,1.048,5.2327,4.096,4.096,1.048,3,2.45,-2.35,23.54,1.048,0,1,1.2546080698220554,0.023026080698220555,2.32032663266617
2012,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,215176.93,0.588,,2.9665,2.339,2.339,0.588,12,2.45,-3.16,25.83,0.588,1,0,0.4939085593556417,0.010819085593556417,1.0872896267196674
2012,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,343402.78,1.498,,3.6232,2.066,2.066,1.498,12,2.45,-2.35,23.54,1.498,1,0,0.5102643015252367,0.020082643015252366,2.026852969105253
2012,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,281421.54,0.877,,3.2112,2.288,2.288,0.877,12,2.45,-2.9,25.28,0.877,1,0,0.5682202993480202,0.014452202993480202,1.4548318674913574
2012,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23600.88,0.877,,8.8637,7.646,7.646,0.877,12,2.45,-2.9,25.28,0.877,1,0,4.554613597458098,0.05431613597458098,5.56889414626871
2012,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4796.46,1.678,,20.374,17.009,17.009,1.678,12,2.45,-2.35,23.54,1.678,1,0,14.425637329118763,0.1610363732911876,17.347028490520145
2012,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11427289.33,,0.246,2.3329,2.069,2.069,0.246,3,2.45,-2.9,25.28,0.246,0,1,1.1765703644525405,0.014225703644525405,1.42932671505418
2012,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,344081.92,0.549,,2.8074,2.223,2.223,0.549,12,2.45,-3.16,25.83,0.549,1,0,0.5040305666366313,0.010530305666366313,1.058127798594155
2012,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13952066.51,,0.659,3.1582,2.467,2.467,0.659,3,2.45,-3.05,24.56,0.659,0,1,1.181028988632282,0.01840028988632282,1.8513377508898587
2012,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,351418.07,1.837,,3.7139,1.815,1.815,1.8370000000000002,12,2.45,-2.35,23.54,1.837,1,0,0.47853851086495214,0.02315538510864952,2.340271807537486
2012,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,124008.53,,0.208,5.4271,5.124,5.124,0.208,3,2.45,-3.16,25.83,0.208,0,1,1.2185168986385397,0.014265168986385397,1.4333108182944754
2012,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18038.88,1.678,,9.2392,7.192,7.192,1.678,12,2.45,-2.35,23.54,1.678,1,0,4.469468683649683,0.06147468683649683,6.323671303167244
2012,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3686.76,0.877,,20.6091,18.009,18.009,0.877,12,2.45,-2.9,25.28,0.877,1,0,14.613703964880742,0.15490703964880742,16.639257963496412
2012,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5290.35,1.266,,20.6404,17.646,17.646,1.266,12,2.45,-3.05,24.56,1.266,1,0,14.630645388508764,0.15896645388508765,17.10757031621284
2012,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3455.45,1.368,,20.6634,17.563,17.563,1.368,12,2.45,-3.05,24.56,1.368,1,0,14.627828166508541,0.1599582816650854,17.22225374730455
2012,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4605157.54,,0.332,2.5137,2.161,2.161,0.332,3,2.45,-2.9,25.28,0.332,0,1,1.177410486668302,0.01509410486668302,1.5170176234670318
2012,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16165.24,0.588,,8.4468,7.548,7.548,0.588,12,2.45,-3.16,25.83,0.588,1,0,4.16255825374952,0.04750558253749519,4.855371193963087
2012,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8419049.38,,1.222,2.7913,1.544,1.544,1.222,3,2.45,-2.35,23.54,1.222,0,1,1.0881986442446443,0.023101986442446446,2.328034368576204
2012,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,139862.3,,0.685,5.418,4.638,4.638,0.685,3,2.45,-3.05,24.56,0.685,0,1,1.219430547604623,0.019044305476046228,1.9165456484727672
